Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	tree_length
360	-913.9576	-1058.43	144.4728	0.0388022	0.00912606	0.0050797	0.000510848	0.0108415	0.0016608	0.00106739	0.019663	0.00907589	0.00230417	0.00135164	0.00370113	0.00477208	0.0045265	0.000276723	0.0040185	0.00871382	0.000209586	0.00567671	0.00151445	0.00704788	0.0026268	0.0105473	0.00270942	0.000200963	0.00173864	0.00130199	0.00300615	0.0266455	0.00574841	0.00509445	0.000581519	0.000422314	0.00232912	0.00174878	0.0040846	0.00193515	0.0174749	0.0139294	0.00535946	0.00503746	0.000600965	0.00219382	0.0063369	0.0783012	0.0262873	0.00677466	0.0895855	0.00444787	0.00360736	0.0270724	0.00888364	0.0067877	0.00958886	0.017745	0.0133545	0.0100807	0.0130092	0.0142151	0.00986791	0.000194098	0.00398102	0.00392771	0.0074586	0.00216339	0.0048413	0.0031318	0.0033465	0.00176429	0.0213012	0.0083838	0.0025549	0.00968737	0.00891181	0.00636246	0.0371357	0.00172593	0.010955	0.00432479	0.0101098	0.00308799	0.00784556	0.00435615	0.0331522	0.00876559	0.0659159	0.265472	0.661157	1.5125	3.76688	15.1708	1.966295	0.0478642	0.0112574	0.00626603	0.000630153	0.0133735	0.00204868	0.00131667	0.0242552	0.0111955	0.00284229	0.00166731	0.00456551	0.00588657	0.00558364	0.00034135	0.004957	0.0107489	0.000258533	0.00700247	0.00186815	0.00869387	0.00324027	0.0130106	0.00334219	0.000247896	0.00214469	0.00160606	0.00370822	0.0328684	0.00709092	0.00628423	0.000717329	0.000520944	0.00287307	0.0021572	0.00503854	0.00238709	0.021556	0.0171825	0.00661112	0.00621392	0.000741316	0.00270618	0.00781684	0.096588	0.0324265	0.00835684	0.110508	0.00548665	0.00444984	0.033395	0.0109584	0.00837293	0.0118283	0.0218892	0.0164734	0.012435	0.0160474	0.0175349	0.0121725	0.000239428	0.00491077	0.004845	0.00920051	0.00266864	0.00597195	0.00386322	0.00412806	0.00217633	0.0262759	0.0103418	0.00315158	0.0119498	0.0109931	0.00784837	0.0458085	0.00212901	0.0135135	0.00533482	0.0124709	0.00380917	0.00967784	0.00537351	0.0408947	0.0108127	0.8106723
396	-924.6541	-1068.904	144.2499	0.0161982	0.00416737	0.0140889	0.000843596	0.00376977	0.000207101	0.00139636	0.0113629	0.0121186	0.00106763	0.00379492	0.00230113	0.000671839	0.00047019	0.000212212	0.00163394	0.00328061	8.16488e-05	0.00380887	0.00022398	0.00283996	0.00177357	0.0022668	0.000902245	0.00126385	0.000358559	0.00443735	0.00126872	0.0112771	0.00178539	0.00190201	0.00161334	6.8875e-05	0.00728291	0.00162074	0.00678659	0.000397655	0.00479794	0.00315174	0.00228031	0.00102644	0.00906976	0.00433951	0.00160841	0.03373	0.0355604	0.00414311	0.0308569	0.00363747	0.00263184	0.00976844	0.00558159	0.0044338	0.00143843	0.0162219	0.0111823	0.0101122	0.0108521	0.0131376	0.0055844	0.000648259	0.00483973	0.00181008	0.00028981	0.00305398	0.00359034	0.00544349	0.000765289	0.00135344	0.00600627	0.00194033	0.00294889	0.0107605	0.00981409	0.00192157	0.0333965	0.00348331	0.0108928	0.000583264	0.000936054	0.00156097	0.00195886	0.0143792	0.0163999	0.00231172	0.0400101	0.208101	0.612794	1.63187	4.80536	24.9937	2.327287	0.032672	0.00840568	0.0284176	0.00170155	0.00760371	0.000417727	0.00281649	0.0229193	0.0244435	0.00215343	0.00765444	0.00464142	0.00135511	0.000948383	0.000428037	0.0032957	0.00661707	0.000164687	0.00768257	0.000451773	0.00572825	0.00357732	0.00457218	0.00181985	0.00254922	0.000723222	0.00895023	0.00255904	0.0227462	0.00360117	0.00383639	0.00325414	0.000138922	0.0146898	0.00326907	0.0136887	0.000802078	0.00967755	0.00635712	0.00459944	0.00207035	0.0182939	0.00875288	0.0032442	0.0680341	0.071726	0.00835675	0.062239	0.00733686	0.00530849	0.0197031	0.0112582	0.00894307	0.00290135	0.0327199	0.0225549	0.0203966	0.0218889	0.0264988	0.0112639	0.00130755	0.00976183	0.00365097	0.000584553	0.00615994	0.0072418	0.0109796	0.0015436	0.00272992	0.0121148	0.00391369	0.00594797	0.0217041	0.0197952	0.00387584	0.0673615	0.00702591	0.0219709	0.00117645	0.00188804	0.0031485	0.00395107	0.0290032	0.0330789	0.00466279	0.4957806
432	-926.7662	-1071.188	144.422	0.0165948	0.00290807	0.00110196	0.000198922	0.00211288	0.000881072	0.00177344	0.0211727	0.00923477	0.000262289	0.00209935	0.00288894	0.000769933	0.00190118	0.00110069	0.000694649	0.00777402	0.00117939	0.00725241	8.13457e-05	0.00330051	0.0122473	0.00276408	0.00064711	0.00236287	0.00309048	0.000903257	0.00873891	0.0203712	0.00406638	0.00241563	0.00109709	0.000462649	0.00704186	0.0051148	0.00613209	0.000506977	0.00881996	0.00699815	0.000734021	0.000592058	0.0111433	0.0114811	0.0111365	0.0428384	0.015122	0.00195828	0.0314639	0.00254487	0.0057024	0.0105941	0.0166152	0.00484927	0.00446083	0.0107647	0.00244331	0.0169309	0.00661781	0.00858976	0.00548975	0.000824309	0.00416716	0.0113704	0.000308675	0.00204644	0.00817331	0.00691345	0.000730075	0.000902829	0.00830031	0.00149121	0.00359617	0.0134656	0.0401406	0.0111442	0.025835	0.00477136	0.00888058	0.00159266	0.00566958	0.00381359	0.0043118	0.00172805	0.0331007	0.000633782	0.0521408	0.23679	0.637989	1.56743	4.22314	19.1788	2.135806	0.0274272	0.00480633	0.00182128	0.000328771	0.00349208	0.0014562	0.00293107	0.0349934	0.0152629	0.000433501	0.00346972	0.00477473	0.00127251	0.00314219	0.00181917	0.00114809	0.0128486	0.00194925	0.0119865	0.000134445	0.00545494	0.0202418	0.00456835	0.00106952	0.00390525	0.00510783	0.00149287	0.0144433	0.0336686	0.00672074	0.00399245	0.00181322	0.000764647	0.0116385	0.00845354	0.0101349	0.000837911	0.0145773	0.0115663	0.00121316	0.000978529	0.0184172	0.0189756	0.018406	0.0708017	0.0249931	0.00323657	0.0520022	0.00420606	0.0094247	0.0175095	0.027461	0.00801468	0.00737268	0.0177915	0.00403821	0.0279827	0.0109377	0.0141968	0.00907324	0.00136238	0.00688731	0.0187926	0.000510166	0.00338227	0.0135085	0.0114263	0.00120664	0.00149216	0.0137184	0.00246461	0.00594361	0.0222554	0.0663427	0.0184187	0.0426991	0.00788591	0.0146775	0.00263229	0.00937046	0.00630295	0.00712637	0.00285605	0.0547075	0.00104749	0.6050486
468	-924.0244	-1068.311	144.2865	0.0208313	0.00314853	0.0032713	0.000222332	0.00269569	0.0050301	0.00114139	0.00376139	0.00235732	0.00109548	0.00178464	0.0023239	0.000380972	0.00384666	0.00122676	0.000376299	0.00316542	0.000257188	0.00258513	0.000269723	0.00293469	0.00243615	0.00125181	0.00264408	0.000891242	0.00116807	0.000608461	0.00836903	0.00593149	0.00146667	0.00240392	0.00188257	0.0037349	0.00314182	0.00793696	6.55763e-05	0.00114693	0.0065467	0.00529892	0.00160623	0.0038778	0.00516802	0.00773405	0.00356619	0.0252551	0.0121537	0.00303343	0.0210003	0.000350012	0.00182305	0.00333835	0.0104695	0.0118227	0.00564136	0.00263766	0.00414161	0.00325322	0.00701622	0.0040881	0.00926556	5.50417e-05	0.00215103	0.00330473	0.000832366	0.00594208	0.00329643	0.00169959	0.000474584	0.00318511	0.0101604	0.000781516	0.000763401	0.0252066	0.0152909	0.00750708	0.0174032	0.00089344	0.00196694	0.0013736	0.0121795	0.0029394	0.00275952	0.00221401	0.0270696	0.000104616	0.0430127	0.215577	0.619578	1.614	4.63872	23.249	2.274963	0.0500238	0.0075608	0.00785561	0.000533901	0.00647335	0.0120791	0.00274089	0.00903249	0.0056608	0.00263066	0.0042856	0.00558054	0.000914855	0.00923726	0.00294592	0.000903634	0.00760136	0.000617605	0.00620786	0.000647705	0.00704727	0.00585011	0.00300605	0.00634943	0.0021402	0.00280497	0.00146114	0.0200972	0.0142437	0.00352201	0.0057727	0.00452076	0.00896889	0.00754468	0.0190596	0.000157473	0.00275421	0.0157211	0.0127247	0.00385715	0.00931205	0.0124104	0.0185723	0.00856376	0.0606469	0.0291856	0.00728439	0.0504295	0.000840509	0.00437782	0.00801662	0.0251412	0.0283906	0.013547	0.006334	0.00994555	0.0078122	0.0168486	0.00981705	0.0222501	0.000132176	0.00516543	0.00793589	0.00199882	0.0142691	0.00791596	0.00408134	0.00113965	0.00764864	0.0243989	0.00187671	0.00183321	0.0605306	0.0367191	0.0180273	0.0417917	0.00214548	0.00472336	0.00329853	0.0292475	0.0070586	0.00662664	0.00531666	0.0650042	0.000251222	0.4164285
504	-921.2664	-1065.543	144.2767	0.0105268	0.00629195	0.00223437	0.000407716	0.0012455	0.00141356	0.000392079	0.0020148	0.0160086	0.000236411	0.000624836	0.00113704	0.00039899	0.000156649	0.00149376	0.000416993	0.00329479	0.000891923	0.00429773	0.000531431	0.00110962	0.000292983	0.00572791	0.00176687	0.00121341	0.000968579	0.00107341	0.00347541	0.00690626	0.00322908	0.00224007	0.00084935	0.00142592	0.00314601	0.00167483	0.00130233	0.00243117	0.00293893	0.00510528	0.000728778	0.00224193	0.00355295	0.00774436	0.00335809	0.0241294	0.00879048	0.000992349	0.0198908	0.000821111	0.000358665	0.00836472	0.0104835	0.00201823	0.000563356	0.0032805	0.00522235	0.00765295	0.00841283	0.00469575	0.00795608	0.0077997	0.000909213	0.0025979	0.00139947	0.00153214	0.00409391	0.00399177	0.00195603	0.00173313	0.00749926	0.000896506	0.00227864	0.00674628	0.00777216	0.00841648	0.026198	0.00360693	0.00441161	0.00289424	0.0121958	0.00355114	0.011755	0.000852556	0.020977	1.73314e-05	0.043611	0.217034	0.620882	1.61061	4.60758	22.93	2.264974	0.0278315	0.016635	0.00590736	0.00107794	0.00329293	0.00373725	0.0010366	0.00532686	0.0423245	0.000625038	0.00165198	0.00300617	0.00105487	0.00041416	0.0039493	0.00110247	0.00871098	0.00235812	0.0113626	0.00140503	0.00293369	0.000774606	0.0151438	0.00467135	0.0032081	0.00256079	0.00283794	0.0091885	0.0182592	0.00853724	0.00592243	0.00224556	0.00376993	0.00831761	0.00442803	0.00344319	0.00642768	0.00777012	0.0134976	0.00192679	0.00592736	0.0093935	0.020475	0.00887832	0.0637949	0.0232408	0.00262363	0.0525885	0.0021709	0.00094826	0.0221152	0.0277169	0.00533591	0.00148943	0.00867318	0.0138072	0.0202333	0.0222424	0.0124149	0.0210348	0.0206213	0.00240383	0.0068685	0.0037	0.00405077	0.0108237	0.0105537	0.00517147	0.00458216	0.019827	0.00237024	0.0060244	0.0178362	0.0205485	0.022252	0.069264	0.00953621	0.0116637	0.00765196	0.0322439	0.00938871	0.0310785	0.00225404	0.0554603	4.58217e-05	0.3782346
540	-919.6627	-1064.121	144.4583	0.00666303	0.0116561	0.00174358	0.000598229	0.00109819	0.000307852	0.0023375	0.00489148	0.00734964	0.00511935	0.00355045	0.00191344	0.000321686	0.000717701	0.000431115	0.00427569	0.00200209	0.000613223	0.00126793	0.00129995	0.00281817	0.00129218	0.00145613	0.0065024	0.00491592	0.000251424	0.000545961	0.00290072	0.0263033	0.00421445	0.00658172	0.000391071	0.00217552	0.001149	0.00205961	0.00599387	0.00100882	0.00613981	0.00861195	0.00295826	0.00322342	0.00677882	0.00355243	0.00346257	0.00531648	0.00947526	0.0219049	0.00761287	0.00915693	0.0104624	0.00443203	0.0111559	0.00108997	0.00756483	0.0027727	0.0417519	0.00135157	0.00784222	0.0026191	0.0157637	0.00739491	0.0345523	0.00651804	0.00602676	0.0174086	0.0110366	0.00576914	0.0113727	0.00809309	0.0159989	0.0328077	0.0115039	0.00964436	0.00308258	0.0121098	0.0057989	0.00199465	0.0113981	0.000808993	0.0056063	0.000940628	0.00301957	0.00452914	0.000164994	0.0346231	0.0543626	0.241659	0.642053	1.5575	4.13807	18.395	2.105634	0.0113719	0.0198935	0.0029758	0.001021	0.00187429	0.000525415	0.00398943	0.00834834	0.0125437	0.00873726	0.00605959	0.00326569	0.000549025	0.00122491	0.000735788	0.00729737	0.00341699	0.00104659	0.00216399	0.00221864	0.0048098	0.00220538	0.00248519	0.0110977	0.00839006	0.000429107	0.000931797	0.00495069	0.0448921	0.00719285	0.0112331	0.000667445	0.00371298	0.00196101	0.00351517	0.0102298	0.00172177	0.0104789	0.0146981	0.00504889	0.00550145	0.0115695	0.00606297	0.00590961	0.00907369	0.0161715	0.0373854	0.012993	0.0156282	0.0178562	0.00756419	0.0190399	0.00186027	0.012911	0.00473219	0.0712584	0.00230673	0.0133844	0.00447004	0.026904	0.012621	0.0589708	0.0111244	0.0102859	0.0297115	0.0188364	0.00984626	0.0194099	0.0138126	0.0273055	0.0559933	0.0196338	0.0164601	0.00526108	0.0206679	0.00989704	0.00340429	0.0194533	0.00138072	0.00956833	0.00160538	0.00515353	0.00772994	0.000281597	0.0590916	0.5859224
576	-924.0213	-1068.6	144.5788	0.0116809	0.00927252	0.00384239	0.00214921	0.00275898	0.00440461	0.00595341	0.00661421	0.00760631	0.00125691	0.00395619	0.000140563	0.000360696	0.0033786	0.00169695	0.00436806	0.000983491	0.000957753	0.00502167	0.0014612	0.00273316	0.00459316	0.00143141	0.00672948	0.00111483	0.00392793	0.00150634	0.0031408	0.026964	0.00196296	0.00562787	0.00104667	0.000786342	0.000773747	9.98821e-05	0.00291863	0.00144393	0.0116623	0.00722438	0.00158279	0.00623269	0.00697785	0.00569111	0.00358349	0.00384971	0.0111363	0.0227526	0.0108138	0.000611849	0.00303327	0.0015776	0.0114229	0.000511698	0.00859581	0.00569104	0.0432099	0.00349016	0.0056726	0.00804516	0.0102175	0.00168834	0.0493723	0.0101778	0.00776263	0.00472764	0.0105642	0.00196883	0.00312136	0.0117841	0.00764487	0.0356035	0.00375478	0.00710042	0.00275818	0.00140725	0.00406231	0.00241521	0.0105369	0.000988782	0.000806544	0.00141319	0.00240135	0.0203867	0.00125397	0.0173568	0.0636246	0.260931	0.657607	1.52066	3.83244	15.7172	1.991878	0.0208844	0.0165785	0.00686988	0.00384261	0.00493282	0.00787507	0.0106442	0.0118257	0.0135994	0.00224725	0.00707335	0.000251315	0.000644894	0.00604065	0.003034	0.00780972	0.0017584	0.00171238	0.00897832	0.0026125	0.00488666	0.00821218	0.00255925	0.0120317	0.00199323	0.00702282	0.00269321	0.0056155	0.0482094	0.00350961	0.0100622	0.00187136	0.00140591	0.0013834	0.000178581	0.00521827	0.00258162	0.0208513	0.0129166	0.0028299	0.0111435	0.0124758	0.0101752	0.00640699	0.00688297	0.0199107	0.0406798	0.0193341	0.00109393	0.00542323	0.00282062	0.0204231	0.000914873	0.0153686	0.0101751	0.0772558	0.00624011	0.0101421	0.0143841	0.0182681	0.00301861	0.0882735	0.0181971	0.0138789	0.00845262	0.0188879	0.0035201	0.00558073	0.021069	0.0136684	0.0636561	0.00671323	0.012695	0.00493139	0.00251605	0.00726306	0.0043182	0.0188392	0.00176786	0.00144203	0.00252667	0.00429341	0.0364497	0.002242	0.0310325	0.5593102
612	-924.1606	-1068.578	144.417	0.0439237	0.00539679	0.00523007	0.000447086	0.00295472	0.00177845	0.00271468	0.0174179	0.0156271	0.00110606	0.00269384	0.000378288	0.00162949	0.0086234	0.00101936	0.00659551	0.00272165	0.00130764	0.0121703	0.0021606	0.00112258	0.000640535	0.00230456	0.000359394	0.00116092	0.00218027	0.00240453	0.00693101	0.00503805	0.00221479	0.00801804	0.00541269	0.00112975	0.000705695	0.000744054	0.00431564	0.00248543	0.0113168	0.00309808	0.00232715	0.00669314	0.0114792	0.00256676	0.00311701	0.00237776	0.0140671	0.0153913	0.0051546	0.000154702	0.00378801	0.00266888	0.0163208	0.00146086	0.0114236	0.0106419	0.0527552	0.00344188	0.0148541	0.00250785	0.0235723	0.00237678	0.0422376	0.017546	0.0057117	0.00232621	0.0125004	0.00450273	0.00414959	0.0199187	0.00801315	0.033855	0.0165518	0.0157275	0.0171265	0.00972913	0.00545297	0.00327216	0.00500051	0.00247705	0.00199161	0.000245105	0.000717326	0.0302137	0.000397021	0.0177881	0.0543677	0.24167	0.642062	1.55748	4.13788	18.3933	2.105566	0.0642092	0.00788921	0.0076455	0.000653566	0.00431931	0.00259981	0.00396841	0.0254621	0.0228443	0.00161688	0.00393795	0.000552995	0.00238205	0.012606	0.00149013	0.00964154	0.0039786	0.00191156	0.017791	0.00315844	0.00164102	0.000936357	0.00336889	0.000525374	0.00169707	0.00318719	0.00351503	0.010132	0.00736479	0.00323765	0.0117211	0.00791245	0.00165151	0.00103161	0.00108768	0.00630875	0.00363329	0.0165433	0.00452888	0.0034019	0.00978426	0.0167807	0.00375218	0.00455655	0.0034759	0.0205638	0.0224995	0.00753517	0.000226149	0.00553745	0.00390146	0.0238583	0.00213554	0.0166993	0.0155568	0.0771194	0.00503146	0.0217143	0.00366607	0.0344588	0.00347446	0.0617443	0.0256493	0.00834955	0.00340053	0.0182735	0.00658225	0.00606602	0.0291179	0.0117139	0.0494904	0.0241959	0.0229909	0.0250362	0.0142224	0.00797135	0.00478336	0.00730991	0.00362104	0.00291141	0.000358304	0.00104861	0.0441674	0.000580379	0.0260033	0.684072
648	-920.0199	-1064.312	144.2921	0.0679243	0.0298066	0.00675727	0.00281137	0.0096911	0.00655392	0.0036066	0.00567576	0.0144049	0.00110828	0.00789575	0.00246754	0.000628502	0.00625285	0.00325793	0.012763	0.00194624	0.000262708	0.00443872	0.000228207	0.0033569	0.00329154	0.00356382	0.00167881	0.00572188	0.0162614	0.00150966	0.0148464	0.025921	0.00342498	0.00567974	0.00499777	0.000537299	0.00130885	0.00732161	0.0160456	0.00358252	0.0173248	0.00972132	0.00211652	0.00158241	0.0107931	0.00933907	0.00294206	0.00130811	0.0276159	0.0214113	0.00768455	0.000192165	0.0124316	0.00919707	0.0207468	0.0101964	0.0235688	0.00207782	0.0995309	0.00348589	0.0221137	0.00383917	0.0289186	0.00962368	0.0653169	0.0499809	0.00213167	0.000400775	0.0407756	4.13768e-05	0.00323218	0.0138164	0.00147405	0.0679053	0.0981581	0.0189936	0.0253672	0.0195162	0.00731154	0.00506013	0.0239265	0.00100557	0.0037894	0.00444773	0.00197673	0.0512111	0.00061396	0.00868937	0.0849021	0.300352	0.687117	1.45536	3.32942	11.7783	1.783273	0.0575418	0.0252505	0.00572439	0.00238164	0.00820977	0.00555213	0.00305532	0.00480819	0.012203	0.000938872	0.00668884	0.00209036	0.000532432	0.00529707	0.00275994	0.0108121	0.00164875	0.000222552	0.00376024	0.000193324	0.00284378	0.00278841	0.00301907	0.00142219	0.00484726	0.0137758	0.0012789	0.012577	0.0219588	0.00290146	0.00481157	0.00423384	0.00045517	0.00110879	0.00620247	0.013593	0.00303491	0.0146766	0.00823537	0.001793	0.00134053	0.00914329	0.00791155	0.00249235	0.00110816	0.0233947	0.0181385	0.00650993	0.000162792	0.0105314	0.00779126	0.0175756	0.0086378	0.0199662	0.00176022	0.0843171	0.00295305	0.0187335	0.00325233	0.0244983	0.00815265	0.0553329	0.0423411	0.00180583	0.000339515	0.0345428	3.50521e-05	0.00273813	0.0117045	0.00124873	0.0575256	0.0831541	0.0160904	0.0214897	0.016533	0.00619394	0.00428666	0.0202692	0.000851867	0.00321017	0.00376788	0.00167458	0.0433832	0.000520113	0.00736116	1.180435
684	-922.2371	-1066.837	144.5999	0.0252097	0.0106925	0.00686195	0.000441722	0.0028497	0.00641498	0.00370049	0.0046244	0.0088595	0.00746983	0.000724625	0.00264495	0.00417037	0.00644213	0.00179107	0.00858454	0.00857563	0.00026153	0.00306295	5.31289e-05	0.00622271	0.00320875	0.0102733	0.00144809	0.0025951	0.000765681	0.00176584	0.00816337	0.0173512	0.00388845	0.00365109	0.0044176	0.00119779	0.00497925	0.00222436	0.0167509	0.00122676	0.0219706	0.00525711	0.000997914	0.000869137	0.011402	0.00687517	0.00358222	0.00133353	0.0106147	0.0251538	0.031556	1.63103e-05	0.00740116	0.0135841	0.0355782	0.00464275	0.0122593	0.00199746	0.0694333	0.00824786	0.0100843	0.00292033	0.0410873	0.00589025	0.0529916	0.0215507	0.00378058	0.000186922	0.0120824	0.00105928	0.00798372	0.0139199	0.00601444	0.0331718	0.0419218	0.0127141	0.0137386	0.0203101	0.00655889	0.00323608	0.0183787	0.00565003	0.000425543	0.00296292	0.00344189	0.0132942	0.00878578	0.00202755	0.0813618	0.294177	0.682678	1.46482	3.39931	12.2908	1.814071	0.0299222	0.0126913	0.00814467	0.000524294	0.0033824	0.00761415	0.00439223	0.00548885	0.0105156	0.00886618	0.000860081	0.00313938	0.00494994	0.00764637	0.00212587	0.0101893	0.0101787	0.000310419	0.00363552	6.30603e-05	0.00738593	0.00380857	0.0121937	0.00171878	0.0030802	0.000908811	0.00209593	0.00968937	0.0205947	0.00461533	0.0043336	0.00524339	0.0014217	0.00591003	0.00264016	0.0198822	0.00145608	0.0260776	0.00623984	0.00118446	0.00103161	0.0135334	0.00816036	0.00425185	0.0015828	0.0125989	0.0298558	0.0374548	1.93592e-05	0.00878467	0.0161234	0.0422289	0.00551063	0.0145509	0.00237085	0.0824126	0.00978965	0.0119694	0.00346624	0.0487679	0.00699132	0.0628974	0.0255792	0.00448729	0.000221864	0.014341	0.00125729	0.00947614	0.0165219	0.00713873	0.0393726	0.0497583	0.0150908	0.0163068	0.0241067	0.00778495	0.003841	0.0218143	0.00670621	0.000505091	0.00351679	0.00408529	0.0157794	0.0104281	0.00240657	0.8425082
720	-924.2115	-1068.445	144.2334	0.0230183	0.00793554	0.00579497	0.00161306	0.000521954	0.000508463	0.00169836	0.00425359	0.00617371	0.00304222	0.00179672	8.28143e-05	0.00402953	0.00308184	0.00247668	0.00453062	0.00167575	0.00041548	0.00237501	0.000802625	0.00484613	0.000609631	0.00906453	0.00253762	0.00252741	0.000934821	0.00250318	0.00182657	0.0127272	0.00831643	0.00303076	0.000314348	0.0014486	0.00175414	0.00241478	0.00345175	0.00298449	0.0107446	0.00794954	0.000550329	0.00215983	0.0061232	0.00341886	0.00128534	0.0477442	0.0113728	0.000678507	0.0294112	0.00120036	0.00189668	0.00532089	0.00593914	0.00466775	0.00743498	0.0158697	0.00787294	0.0051616	0.000459801	0.00245141	0.00757536	0.00406141	0.000827731	0.00168318	0.00165072	0.00373134	0.0331975	0.00100324	0.00476505	0.00130961	0.00449899	0.0018514	0.000661389	0.00420877	0.000880037	0.00233827	0.019074	0.00228088	0.00360308	0.000798133	0.00169746	0.00705273	0.00266233	0.0045192	0.00400597	0.00017152	0.03958	0.207007	0.611787	1.63456	4.83075	25.2653	2.335101	0.0526804	0.0181615	0.0132625	0.0036917	0.00119456	0.00116368	0.00388691	0.0097349	0.0141293	0.00696252	0.00411202	0.000189531	0.00922211	0.0070532	0.0056682	0.0103689	0.00383516	0.000950879	0.00543551	0.00183691	0.011091	0.00139522	0.0207453	0.00580767	0.00578431	0.00213946	0.00572885	0.00418035	0.0291279	0.0190332	0.00693628	0.000719427	0.0033153	0.00401457	0.00552655	0.00789979	0.0068304	0.0245904	0.0181936	0.0012595	0.00494306	0.0140137	0.0078245	0.00294167	0.109269	0.0260282	0.00155285	0.0673114	0.00274718	0.0043408	0.0121776	0.0135925	0.0106828	0.0170159	0.0363199	0.0180182	0.011813	0.00105232	0.00561038	0.0173372	0.00929507	0.00189437	0.00385218	0.00377788	0.00853967	0.0759769	0.00229606	0.0109054	0.00299722	0.0102965	0.00423716	0.00151367	0.00963231	0.00201408	0.00535143	0.0436532	0.00522009	0.00824612	0.00182663	0.00388485	0.0161411	0.00609309	0.0103428	0.00916818	0.000392546	0.4369427
